	texts	labels
325	And in order to establish the relationship between Muslims and the People of the Book, God has legislated Islam with rulings that bring the relationship closer between it and them, so it is permissible to eat their food and marry them, and this is an invitation to strengthen ties and strengthen the bonds of affection that ensures its continuity and survival.	0
326	Muslims cannot answer where did half of the Quran go missing along with the whole Bible or books of Al-Lah. Who was Mo's father when Abdul died many years before his birth	1
327	One of the features of corrections found in early Quranic manuscripts is the erasing of certain words or phrasesÂ In these images below we can see an eraser that was done to some these manuscripts to remove the Basmala formula which is read at the beginning of each chapter in the Quran, except at the beginning of Chapter 9! at least, in our modern 1924 edition of the Quran. There are various explanations given as to why this Basmala was removedÂ Regardless of such reasons, one can clearly see in the images below that the Basmala used to be written then was erased later to align with the current edition. The logical conclusions rom such action is that the Quran was transmitted and edited based on man-made decisions and often times those edits were done at a later timeÂ The fundamental question is: Who is the real author of this man-made book? And who is in charge or preserving it?!	1
328	"Ibn Abbas mentioned the words of the Almighty, When one or both of them reach old age with you, do not say 'Ugh!' to them out of irritation and do not be harsh with them but speak to them with gentleness and generosity. Take them under your wing, out of mercy, with due humility and say: Lord, show mercy to them as they did in looking after me when I was small. He said, ""This was abrogated in Surat at-Tawba: 'It is not right for the Prophet and those who have iman to ask forgiveness for the mushrikun even if they are close relatives after it has become clear to them that they are the Companions of the Blazing Fire.' "	0
329	"For moderates, they think all embarrassing Hadith about Muhammad's sex life and wars are ""weak"", all scientific errors in the Quran are not ""interpreted"" correctly, and Muhammad owning slaves and women concubines ""should be taken in historical context"". All shit that comes out of fundamentalists, is western spy agencies work. Beautiful, peaceful, and loving all humanity... Islam. See for yourself the number of scientific errors in the Quran and if this website is blocked in your country...ask yourself, why?"	1
330	Establish the fact that we are not in opposition with the belief in God, but rather we are only bringing about a clarification and return to the more original concepts with Islam. You might even let them know that we are all brothers in humanity as well as acknowledging that we come from Adam. The idea of being a Muslim brother or sister is that we are Âbrothers in faith.Â So make them feel comfortable that we are not trying to deny God, His Books, His Angels and His Messengers, not at all. Islam is only making clear what the concept and relationship of Allah is to us.	0
331	After the Islamic army had conquered the Levant, Iraq and Homs, Abu Ubaidah - may God be pleased with him - heard that the Romans were preparing a large army led by Heraclius to fight the Muslims, so he returned the tribute to the people of Homs and Damascus,  and he said to them, ÂWe cannot protect you and defend you, and this is your reward that you paid us in exchange for your protection.Â They replied, ÂBy God, your justice is more beloved to us than the oppression and injustice of the Romans,Â even though they were on the same religion.	0
332	Ayaan talks about why women in the Islamic world are deprived of education and this goes back to the commands of Islam	1
333	Was the spirit really the angel Gabriel? Had the spirit been Gabriel, he would have reassured Muhammad and calmed his fears. However, the spirit left him in extreme distress. The encounter by Muhammad stands in stark contrast to the gentle nature of angelic encounters in the Bible. The true Gabriel and other angels almost always begin their conversation with the comforting phrase, ÂDo not be fearful.Â This leaves us back to our question: Who did Muhammad meet in the cave?	1
334	Islam is keen to argue with the People of the Book in a way that is best, reminding them of the origin of their belief. And what their prophets and messengers brought, so if a Muslim does not employ himself to argue with them in a way that is better for him to refrain from that, and Islam does not want them except to worship God alone and not associate with Him.	0
335	Peaceful dialogue, especially with the People of the Book: All of the above nine principles apply to all non-Muslims. The QurÂan accords the People of the Book (Jews and Christians) a special position. The very term to designate them distinguishes them from others such as idolatrous Arabs (Al-Bayyinah 98:1). It is a complimentary title as it acknowledges that, like Muslims, their faiths are based on revealed books or scriptures. In its family and dietary laws, the QurÂan gives a special consideration to the People of the Book. For example, a Muslim male may marry a believing Jewish or Christian woman (Al-MaÂidah 5:5). The QurÂan exhorts Muslims to engage in peaceful dialogue with Jews and Christians: [Say (O Muslims), O People of the Book! Come to a common term which we and you hold in common: that we shall worship none but Allah, and that we shall not ascribe divinity to none beside Him, and that we shall not take human beings for our lord beside Allah, and if they turn away, then say: bear witness that we submit ourselves unto Him.] (Aal `Imran 3:64).	0
336	(O mankind! We have created you from a male and a female, and made you into nations and tribes that you may know one another.) so that they get to know each other by their nation or tribe. (Verily, the most honorable of you with Allah is that (believer) who has At-Taqwa.) meaning, `you earn honor with Allah the Exalted on account of Taqwa, not family lineage.' There are many Hadiths from the Prophet that support this meaning. (Verily, Allah is All-Knowing, All-Aware.) means, `He is All-Knowing of you and All-Aware of all of your affairs.' Allah guides whom He wills, misguides whom He wills, grants mercy to whom He wills, tor- ments whom He wills, elevates whom He wills above whom He wills. He is the All-Wise, the All-Knowing, the All-Aware in all this. Several scholars relied on this honorable Ayah and the honora- ble Hadiths we menti- oned as evidence that compatibility in marriage is not a condition of marriage contracts. They said that the only condition required in this regard is the adherence to the religion, as in the statement of Allah, the Exalted.	0
337	It took us years of studying Islam to realise it not a religion of peace, not feminist by any stretch of the imagination, and has many scientific and moral issues. And converts go through this cycle too. Some take weeks, months, or years but when they realise they were sold a lie, they leave quietly. No big publicity stunts or PR videos. 	1
338	"This is a command from Allah to the believing women, and jealousy on His part over the wives of His believing servants. It is also to distinguish the believing women from the women of the Jahiliyyah and the deeds of the pagan women. The reason for the revelation of this Ayah was mentioned by Muqatil bin Hayyan, when he said: ""We heard -- and Allah knows best -- that Jabir bin `Abdullah Al-Ansari narrated that Asma' bint Murshidah was in a house of hers in Bani Harithah, and the women started coming in to her without lower garments so that the anklets on their feet could be seen, along with their chests and forelocks. Asma' said: `How ugly this is! (O Prophet! Tell your wives and your daughters and the women of the believers to draw their cloaks all over their bodies. That will be better, that they should be known, so as not to be annoyed)"	0
339	5 times prayers a thorn in the flesh of all Muslims! Muslims can't rely on Qur'an alone because it's not complete and some are rejecting Hadith! 5 or 3 times prayers: which one? If you said Qur'an, then why are you having 5 times prayers? And if you said 5 times, this man in video said Muhammad knew nothing about the Hadith saying 5 times prayers! If you allowed your brain to work, like this Muslim guy in the video, you will see many more errors. 	1
340	Muhammed is the first persecutor of women, Mohammed is the First Feminist	1
341	Tragically, Islam discourages the asking of questions. Allah and Muhammad discourage Muslims from asking questions. From infancy Muslims are groomed to abstain from questioning the tenents of Islam. Thus, Muslims grow up learning not to question their religion. Questioning Islam is viewed the same as the sin of apostasy. To prevent someone from asking questions is to take away the basic rights of that individual. Asking questions is an inherent part of human nature. By quelling questions, Islam is destroying the reasoning power of humans.	1
342	O mankind! Be dutiful to your Lord, Who created you from a single person (Adam), and from him (Adam) He created his wife [Hawwa (Eve)], and from them both He created many men and women and fear Allah through Whom you demand your mutual (rights), and (do not cut the relations of) the wombs (kinship) . Surely, Allah is Ever an All-Watcher over you.	0
343	And We have commanded people to ?honour? their parents. Their mothers bore them through hardship upon hardship, and their weaning takes two years. So be grateful to Me and your parents. To Me is the final return.	0
344	The fact that only Muhammad is accused of polygamy is rather surprising, since this is a privilege enjoyed by prophets before him. Their wives and concubines came in great numbers, too! The Torah, the Bible, and the QurÂan tell of some of them; the rest are not mentioned so we donÂt know, but among the ones who were polygamous we can count Prophets Ibrahim (Abraham), Ya`qub (Jacob), Dawud (David), and Sulayman (Solomon). The Scriptures talk of polygamy as a ÂfavorÂ bestowed upon them from the Lord. First Kings 11:1-3 indicates that King Solomon had 700 hundred wives and 300 hundred concubines! In sealing treaties in ancient days, it was customary for a lesser king to give his daughter in marriage to the greater king. Every time a new treaty was sealed, Solomon ended up with yet another wife. These wives were considered Âtokens of friendshipÂ and ÂsealedÂ the relationship between the two kings. (Reasoning from the Scriptures on 1 Kings) Scripture indicates that David also acquired wives and concubines, DavidÂs blessings, including his wives, were given to him as a result of GodÂs favor (2 Sam. 5:12-13; 12:8; D & C 132:39). Scriptural records say that the Lord did command some of his ancient saints to practice plural marriage. Abraham, Isaac, and JacobÂamong others (D & C 132)Âconformed to this ennobling and exalting principle; the whole history of ancient Israel was one in which plurality of wives was a divinely accepted and approved order of matrimony. Those who entered this order at the LordÂs command, and who kept the laws and conditions appertaining to it, have gained for themselves eternal exaltation in the highest heaven of the celestial world. (Mormon Doctrine of Plural Marriage p. 578).	0
345	The Great Wisdom in Selecting `AÂishah in Particular as a Young Wife `AÂishah (may Allah be pleased with her) came from a house famous for learning and memorizing great quantities of knowledge; her father was a live encyclopedia of Arab tribal pedigrees and poetry. She inherited his ability, and in her young, intelligent, receptive mind, she preserved a precious portion of Islam she learned during seven years of marriage, for 47 years after the death of the Prophet (peace and blessings be upon him) and she taught thousands of men worldwide their religion as she had learned it firsthand from the Prophet. To our present day, she is considered among the most prominent Islamic scholars, and she holds extremely high esteem in the hearts of all Muslims as such and as Âthe beloved of the Prophet,Â who often mentioned her as the human he loved the most on the face of this earth. With her, he built a model Muslim home for Muslims to strive to imitate forever.	0
346	Ibn Abbas reported the Prophet as saying, A woman without a husband has more right to her person than her guardian, and a virginÂs permission must be asked about herself, her permission being her silence. In a version he said, A woman who has been previously married* has more right to her person than her guardian, and a virgin must be consulted, her permission consisting in her saying nothing. In another version he said, A woman who has been previously married has more right to her person than her guardian and a virginÂs father must ask her permission about herself, her permission being her silence.  Thayyib. This means a woman previously married who has no husband. In view of the context it is argued that ayyim is used above in this sense.	0
347	"WHO DECIDES WHICH QURAN VERSE IS ABROGATED? Allah claims in the Quran that it is a clear book. In reality, the Quran is a book of confusion. Since the time Muhammad invited the theory of Abrogation to nullify the contradiction controversy of the Qur'an, it  has been nothing but a book in crisis when it comes to its interpretation. He failed to point out which specific verse of the Qur'an abrogates which verse. This is now open to interpretation by any Muslim.  ""Islamic revelations do not state which Quranic verses or hadith have been abrogated, and Muslim exegetes and jurists have disagreed over which and how many hadith and verses of the Quran are recognized as abrogated, with estimates varying from less than ten to over 500.'' So much for a clear book! Muslims have to further invent theories to get out of this mess. Theories Muhammad never heard or approved of. Phrases like, ""abrogated in recitation but not in ruling,"" and ""abrogated in ruling but not in recitation"" were all invented by Muslims to deal with the drama of Abrogation."	1
348	Islam singled out women with preservation and honor, and surrounded them with a fence of care and attention, and commanded men to treat them well, whether they were a mother, sister, daughter, or wife, and emphasized that men and women are equal in humanity, as God Almighty indicated in the Holy QurÂan that men and women are created From one origin, and when the Messenger of God - may GodÂs prayers and peace be upon him - was sent, he denied the pre-Islamic customs that oppressed and oppressed women, and placed her in a high position worthy of her as a mother, sister, daughter and wife, and enacted rights for women that guarantee them a decent life, respect and appreciation. The Arabs used to play with girls, so the Prophet, peace and blessings be upon him, forbade this heinous act, and made it one of the greatest sins. During the article, verses about womenÂs rights will be mentioned.	0
349	(O you who believe! Let not a group scoff at another group, it may be that the latter are better than the former. Nor let (some) women scoff at other women, it may be that the latter are better than the former.) thus, stating this prohibition for men and then women. (Nor defame yourselves,) forbids defaming each other. He among men who is a slanderer, and a backbiter, is cursed and condemned. (nor insult one another by nicknames.) When the Messenger of Allah migrated to Al-Madinah, every man among us had two or three nicknames. When the Prophet called a man by one of these nicknames, people would say, `O Allah's Messenger! He hates that nickname. (Evil is the name of wickedness after faith), means, the names and descriptions of wickedness are evil; meaning, `to use the nicknames that were used by the people of Jahiliyyah, after you embraced Islam and understood it,' (And whosoever does not repent,) means, from this sin, (then such are indeed wrongdoers.)	0
350	Messenger of Allah(peace be upon him) said: Take my advice with regard to women: Act kindly towards women, for they were created from a rib, and the most crooked part of a rib is its uppermost. If you attempt to straighten it; you will break it, and if you leave it alone it will remain crooked; so act kindly toward women.	0
351	Based on Islam, I think Allah might be gaslighting us.	1
352	"After Allah mentioned the filthy things that He prohibited for His believing servants and the good things that He allowed for them, He said next, (Made lawful to you this day are At-Tayyibat.) Allah then mentioned the ruling concerning the slaughtered animals of the People of the Book, the Jews and Christians (The food of the People of the Scripture is lawful to you..) meaning, their slaughtered animals, as Ibn `Abbas, Abu Umamah, Mujahid, Sa`id bin Jubayr, `Ikrimah, `Ata', Al-Hasan, Makhul, Ibrahim An-Nakha`i, As-Suddi and Muqatil bin Hayyan stated. This ruling, that the slaughtered animals of the People of the Book are permissible for Muslims, is agreed on by the scholars, because the People of the Book believe that slaughtering for other than Allah is prohibited. They mention Allah's Name upon slaughtering their animals, even though they have deviant beliefs about Allah that do not befit His majesty. It is recorded in the Sahih that `Abdullah bin Mughaffal said, ""While we were attacking the fort of Khaybar, a person threw a leather bag containing fat, and I ran to take it and said, `I will not give anyone anything from this container today.' But when I turned I saw the Prophet (standing behind) while smiling.'' The scholars rely on this Hadith as evidence that we are allowed to eat what we need of foods from the booty before it is divided. "	0
353	O wives of the Prophet! You are not like any other women. If you keep your duty (to Allah), then be not soft in speech, lest he in whose heart is a disease (of hypocrisy, or evil desire for adultery, etc.) should be moved with desire, but speak in an honourable manner.	0
354	 And when the news of (the birth of) a female (child) is brought to any of them, his face becomes dark, and he is filled with inward grief!	0
355	"You can read this and many more on-demand verses that Muhammad invented on the go (if you dare) from here: Allah said a maximum of four wives,  like a corrupted politician, Muhammad set the rules that he was supposed to obey but broke them. Thus he had to invent new verses to justify the actions. Muhammad had at the time of this story had already married 11 wives, many concubines, and still to Aisha's shock, Muhammad was sleeping with any Muslim women who came along, even without the approval of a male guardian. So she kicks up a fuss with Muhammad, like what the hell!! But the next day ""Allah"" responded with an out-of-jail card... Subhan Allah. You can read this and many more on demand verses that Muhammad invented on the go."	1
356	It may be noted that Âturning awayÂ from this invitation is not presented as a punishable offense in this life, and that the consequence of rejection is to simply testify MuslimsÂ submission to Allah. Another verse in the QurÂan encourages peaceful dialogue and invites all to build upon the common ground between Muslims and the People of the Book. The QurÂan instructs Muslims: [And do not argue with the People of Book except in a most kindly manner, except for those of them who are bent on evildoing, and say: ÂWe believe in the revelation which has come down to us and in that which has come down to you; our Lord and yours is One and it is to Him that we (all) submit ourselves.Â] (Al-`Ankabut 29:46) Not only do Muslims, Christians, and Jews share belief in the One God and divine revelation, they also share belief in human responsibility, consequences of good and evil deeds, moral teachings, and other values such as love, peace, and justice. It may be concluded that the ten values and principles above represent a solid foundation for a peaceful relationship and coexistence with all, irrespective of their religious choices. 	0
357	Warning: we apologize for the words used in this post. Introduction to anal jihad. 1 - get screwed many times to widen your ass. 2 - insert high explosives in your ass. 3 - find a crowd you hate and explode your ass. 4 - Allah will reward you with 72 virgins. Let's get this straight. Homosexuality is forbidden in Islam, but Allah is okay with it if you do it for the sake of killing people.	1
358	"Allah states that He has created all mankind from Adam, peace be upon him, and from Adam, He created his wife, Hawwa' and from them, people started to spread. (And (then) He has created from him his wife, in order that he might enjoy the pleasure of living with her.) so that he is intimate and compassionate with her. Allah said in another Ayah, (And among His Signs is this, that He created for you wives (spouses) from among yourselves, that you may find repose in them, and He has put between you affection and mercy.) Indeed, there is no intimacy between two souls like that between the spouses. This is why Allah mentioned that the sorcerer might be able with his trick to separate between a man and his wife, thus indicating the difficulty of separating them in normal circumstances. (When he covered her) meaning had sexual intercourses with her. (she became pregnant and she carried it about lightly) in reference to the first stage of pregnancy when the woman does not feel pain, for at that time, the fetus will be just a Nutfah (the mixture of the male and female discharge), then becomes an `Alaqah (a piece of thick coagulated blood) and then a Mudghah (a small lump of flesh), (and she carried it about (lightly).), means, it became clear that she was pregnant. Ibn Jarir commented, ""This Ayah means that the liquid remained, whether she stood up or sat down.'' Al-`Awfi recorded that Ibn `Abbas said, ""The semen remained in, but she was unsure if she became pregnant or not, (Then when it became heavy), she became heavier with the fetus'', As-Suddi said, ""The fetus grew in her womb.''"	0
359	These Ayat contain a relief from Allah for the Muslims by ending the practice that was observed in the early years of Islam. At that time, Muslims were allowed to eat, drink and have sexual intercourse only until the `Isha' (Night) prayer, unless one sleeps before the `Isha' prayer. Those who slept before `Isha' or offered the `Isha' prayer, were not allowed to drink, eat or sexual intervourse sex until the next night. The Muslims found that to be difficult for them. 	0
360	All these doctrines paved the path for her competency. A woman is to independently lead her life and deal with its conditions; trade, expenditure, proxy, association, etcetera. All that was reflected upon three main dimensions in her life; the human, social and legal; she became a full and independent ÂhumanÂ and a partner in human development; while it was not the case at all before Islam. Also her social role was acknowledged, all as a mother, wife, daughter, and partner in work and home; and, finally, her financial independence was bestowed upon maturity.	0
361	Abu Musa al-AshÂari reported GodÂs messenger as saying, Three types will have a double reward: one of the people of the Book who believes in his prophet and believes in Muhammad; a slave when he fulfils what is due to God and what is due to his patrons; and a man who has a slavegirl with whom he has intercourse, who gives her a good training in manners and a good education, then sets her free and marries herÂhe will have a double reward.	0
362	Islam does not prohibit Muslims from being kind and generous to people of other religions, even if they are idolaters and polytheists. However, Islam looks upon the People of the Book, that is, Jews and Christians, with special regard, whether they reside in a Muslim society or outside it	0
363	This obsession with five times a day prayer, mentioning Allah with every step, every action, and having specific words to say when you do sometime bad, like fart!! Means we are consumed by the faith in everything we do, including when we have sex. It may seem harmless but it is not harmless. It is intended to make a believer think that a god, all-mighty, who created this vast universe from nothing, is too busy checking if you think of him every second of the day. Does that make sense? No. Now imagine for a moment, humour me if you care, and consider if Muhammad had invented Islam. To make sure people never questioned him and part of is abracadabra act, would attribute everything be does to Allah. Even sleeping with women...he went as far as turning parts of the Quran into a book about his sex life, please read chapter 33. And people simply copied him...but not only copied him, he encouraged them to keep it up...so much so, it became an obsession. Brother and sister, next time you say Bismillah, ask yourself...is this really want a god all-mighty should be concerned about, or should He be more concerned about people dying, people sick, people who are hungry...not hoping your sex pill will last longer!!	1
364	"(Do not believe the People of the Book and do not deny them. Say: ""We believe in Allah and what has been revealed to us and what has been revealed to you. Our God and your God is One, and to Him we have submitted.'')'' This Hadith was narrated only by Al-Bukhari. Al-Bukhari recorded that Ibn `Abbas said: ""How can you ask the People of the Book about anything, when your Book that was revealed to the Messenger of Allah is more recent, you read it pure and uncontaminated, it tells you that the People of the Book altered and changed the Book, that they write the Book with their own hands and then say, `This is from Allah,' to purchace with it a small price Should not the knowledge that you have, prevent you from asking them No, by Allah, we have never seen any of them asking you about what was sent down to you.'' Al-Bukhari recorded that Humayd bin `Abdur-Rahman heard Mu`awiyah talking to a group of Quraysh in Al-Madinah. He mentioned Ka`b Al-Ahbar, and said: ""He was one of the most truthful of those who narrated from the People of the Book, even though we found that some of what he said might be lies.'' I say, this means that some of what he said could be classified linguistically as lies, but he did not intend to lie, because he was narrating from manuscripts which he thought were good, but they contained fabricated material, because they did not have people who were so conscientious in memorizing the Scriptures by heart as the people of this great Ummah."	0
365	Allah is not God, Muhammad is not his messenger	1
366	And those who believe in Allah and His Messengers and make no distinction between any of them (Messengers), We shall give them their rewards, and Allah is Ever Oft-Forgiving, Most Merciful	0
367	"Did Muhammad ever fast? Where is a Quranic evidence of Muhammad fasting in the month of Ramadan as a Muslim? I wrote ""as a Muslim"" because Muhammad was a an idol (stone) worshipper for the first forty years of his life before coming up with Islam, as was his family and the tribes of Arabia before him. Ramadan itself is a pre-islamic ritual"	1
368	"What is meant here is that anyone who wants to find out about religion from them should argue with them in a manner that is better, as this will be more effective. Allah says: (Invite to the way of your Lord with wisdom and fair preaching...) (16:125) And Allah said to Musa and Harun when he sent them to Fir`awn: (And speak to him mildly, perhaps he may accept admonition or fear.) (20:44) Allah says here: (except with such of them as do wrong;) meaning, those who turn away from the truth, turning a blind eye to clear evidence, being stubborn and arrogant. In this case you should progress from debate to combat, fighting them in such a way as to deter them from committing aggression against you. Allah says: (and say (to them): ""We believe in that which has been revealed to us and revealed to you;) means, `if they tell you something which you do not know to be true or false, say to them: We do not hasten to say it is a lie, because it may be true, and we do not hasten to say it is true because it may be false. We believe in it in general, under the condition that it has been revealed and has not been altered or deliberately misinterpreted.' Imam Al-Bukhari, may Allah have mercy on him, recorded that Abu Hurayrah, may Allah be pleased with him, said, ""The People of the Book used to read the Tawrah in Hebrew and explain it in Arabic to the Muslims."	0
369	"The story of Dhul-Qarnayn (""The Two-Horned One"", also transliterated as Zul-Qarnain or Zulqarnain) is found in the 18th Surah of the Qur'an, al-Kahf (the Cave). While he is never mentioned explicitly by name, the story is clearly based upon a legendary account of Alexander the Great. For centuries, most Muslim historians and Qur'anic commentators endorsed the identity of Dhul-Qarnayn as Alexander, though some also proposed alternatives. In recent years, this identification of Dhul-Qarnayn has become particularly problematic and controversial for Muslim scholars, as the Qur'an's understanding of Alexander differs remarkably from the image of him in history as a Greek pagan who fashioned himself as a god. This has prompted some apologists to create and advance alternative theories that identify Dhul-Qarnayn as other prominent historical kings, most notably Cyrus the Great. These alternative theories, though, have major deficiencies and fall short of the strong parallels between the Qur'anic story and legends of Alexander that date to the early 7th century. The theory that Dhul-Qarnayn is some other figure such as Cyrus the Great has little evidence in its favor compared to the overwhelming evidence that the story is actually based on a legendary version of Alexander. The story in the Qur'an in fact parallels a medieval Syriac legend of Alexander quote closely; both narratives portray him as a believing king who traveled the world and built a barrier of iron which holds back the tribes of Gog and Magog until Judgement Day. Almost every major element of the Qur'anic story can be found in Christian and Jewish folklore about Alexander which dates back hundreds of years prior to the time of Prophet Muhammad. Most early Muslim commentators and scholars identified Dhul-Qarnayn as Alexander the Great, and some modern ones do too. Historical and Archaeological evidence, though, quite plainly reveal that the real Alexander was a polytheistic pagan who believed he was the literal son of Greek and Egyptian gods. In addition, the story speaks of a giant wall built by Dhul-Qarnayn to hold back the nations of Gog and Magog, yet today, there is no such giant wall of iron and brass between two mountains that is holding back a tribe of people; it likely never existed and was originally a legendary embellishment of the original Alexander legend."	1
370	It should be evident to Muslims that they have to reject & mock the whole scripture or prophets in order to support one false pagan prophet, yet they have to resort to desperate attempts to find support for Muhammad through Bible, be it attempts to turn the Holy Spirit promise into Mo, or turn Valley of Baca (Northern Israel) into Kaba; Allelujah and Elah, Eloi into al-Lah the moon god Ya-SÃ¯n. If you are to submit to the truth and God then stop following the satanic false prophet false Messiah.	1
371	The Messenger of God peace be upon him said: I enjoin good treatment of women, for they are prisoners with you, and you have no right to treat them otherwise, unless they commit clear indecency. If they do that, then forsake them in their beds and hit them, but without causing injury or leaving a mark. If they obey you, then do not seek means of annoyance against them. You have rights over your women and your women have rights over you. Your rights over your women are that they are not to allow anyone whom you dislike to tread on your bedding (furniture), nor allow anyone whom you dislike to enter your houses. And their right over you are that you should treat them kindly with regard to their clothing and food.	0
372	The Prophet (peace and blessings be upon him) emphasized the duties of Muslims toward dhimmis, threatening anyone who violates them with the wrath and punishment of Allah. The Prophet is reported to have said, He who hurts a dhimmi hurts me, and he who hurts me annoys Allah (At-Tabarani). He also says: ÂWhoever hurts a dhimmi, I am his adversary, and I shall be an adversary to him on the Day of ResurrectionÂ (Al-Khatib). ÂOn the Day of Judgment, I will dispute with anyone who oppresses a person from among the People of the Covenant, or infringes upon his right, or puts a responsibility on him which is beyond his strength, or takes something from him against his willÂ (Abu Dawud). The successors of the Prophet safeguarded these rights and sanctities of non-Muslim citizens, and the jurists of Islam, in spite of the variation of their opinions regarding many other matters, are unanimous in emphasizing these rights and sanctities.	0
373	Women should be beaten daily and be a servant and obedient	1
374	BEASTIALITY,, PEDOPHILE,, HAVING MANY WIVES,, CONTRACTUAL MARRIAGE,, INCESTS,,  all these were only found in ISLAM and this are all LEGAL!!! 	1
375	"Abu Huraira reported GodÂs Messenger as saying, ""The best of the menÂs rows is the first and the worst is the last, but the best of the womenÂs rows is the last and the worst is the first."	0
376	MUHAMMAD TORTURES FOR MONEY: Mohd, a guy seen in the eyes of Muslims as the best human to walk the surface of the earth. Muslims are ever ready to kill and be killed for him. Ironically, Mohd's entire life was what you would advice your children not to do. Aside from the fact that he assassinated his critics, had sex with a 9 year old child, raped captive women, engaged in slave trading and robbed caravans, HE ALSO TORTURED PEOPLE FOR THEIR HARD EARNED WEALTH.  After Mohd attacked and captured the Jewish town of Khaibar, he had his followers torture a Jewish man named Kinana. Kinana was a very wealthy man and mohd made sure before he killed him, he will get all his wealth. Mohd had Kinana torture so he could reveal where he had hidden his wealth. Ibn Ishaq 515: Kinana b. al-Rabi, who had the custody of the treasures of B. al-Nadir, was brought to the Apostle who asked him about it. He denied that he knew where it was. A Jew came (T. was brought) to the Apostle and said that he had seen Kinana going round certain ruin every morning early. When the Apostle said to Kinana, 'Do you know that if we find you have it I shall kill you?' he said Yes. The Apostle gave orders that the ruin was to be excavated and some of the treasures were found. When he asked him about the rest he refused to produce it, so the Apostle gave orders to al-Zubayr b. al-Awwam, ' Torture him until you extract what he has,' so he kindled a fire with flint and steel on his chest until he was nearly dead. Then the Apostle delivered him to Muhammad b. Maslama and he struck off his head, in revenge for his brother Mahmud. Mohd the torturer and robber, yet seen by Muslims as the best of mankind. NOTE that after mohd killed Kinana, he also forcely married his wife, Safiyya bint Huyai. Welcome to Islam, the religion that adores and honors the wicked.	1
377	(And those who believe in Allah and His Messengers and make no distinction between any of them,) This refers to the Ummah of Muhammad who believe in every Book that Allah has revealed and in every Prophet whom Allah has sent, (We shall give them their rewards;) because of their faith in Allah and His Messengers, (and Allah is Ever Forgiving, Most Merciful.) for their sin, if they have any.	0
378	 Islam is the only religion that bans alcohol. However, they fails to mention that Mo (Muhammed) used to be drunk himself, and promised alcohol in his sex paradise where all sexual sinful fantasies are fulfilled. He permitted sexual slavery and slave prostitution, and kidnapping, murder, Jihad. 	1
379	AbuUsayd heard the Messenger of Allah (peace be upon him) say when he was coming out of the mosque, and men and women were mingled in the road: Draw back, for you must not walk in the middle of the road; keep to the sides of the road. Then women were keeping so close to the wall that their garments were rubbing against it.	0
380	Messenger of Allah (PBUH) said, You will soon conquer Egypt where Al-Qirat is frequently mentioned. So when you conquer it, treat its inhabitants well. For there lies upon you the responsibility because of blood ties or relationship (with them)	0
381	"A honest enquiry from a Muslim: Praise be to Allah and peace be upon the one after whom there is no [further] prophet. After the permanent committee for the scientific research and fatwahs (religious decrees) reviewed the question presented to the grand Mufti Abu Abdullah Muhammad Al-Shemary, the question forwarded to the committee by the grand scholar of the committee with reference number 1809 issued on 3/8/1421 (Islamic calendar corresponding to 30/10/2000). The inquirer asked the following: It has become wide spread these days, and especially during weddings, the habit of mufaÂkhathat of the children (mufaÂkhathat literally translated means ""placing between the thighs"" which means placing the male member between the thighs of a child). What is the opinion of scholars knowing full well that the prophet, the peace and prayer of Allah be upon him, also practiced the ""thighing"" of Aisha - the mother of believers - may Allah be please with her. After the committee studied the issue, they gave the following reply: It has not been the practice of the Muslims throughout the centuries to resort to this ""unlawful"" practice that has come to our countries from pornographic movies that the kufar (infidels) and enemies of Islam send. As for the prophet, peace and prayer of Allah be upon him, thighing his fiancÃ©e Aisha. She was six years of age and he could not have intercourse with her due to her small age. That is why [the prophet] peace and prayer of Allah be upon him placed his [male] member between her thighs and massaged it softly, as the apostle of Allah had control of his [male] member not like other believers. Our summary: ""Muhammad placed his penis between the thighs of baby Aisha and he massaged it to orgasm. This continued until Aisha turned 9 and Mohammed eventually raped her (consummated his marriage)"" Our take away: They admit Mohammed thighed Aisha at age 6 They admit Mohammed raped Aisha at age 9 They admit Aisha was a toddler They called Aisha Mohammed's fiancÃ©e They called Mohammed's action unlawful They blamed it on the infidels of today They blamed it on enemies of Islam They claim Mohammed controlled his lust. That's from the permanent committee for the scientific research and fatwahs. How crooked can Islamic scientific research be? !!! Wait.... What?...did I just call it SCIENTIFIC?"	1
382	originally, the palestinians don't even want to be in israel, they were forced by their neighbors (syria, jordan, egypt) to stay in israel and kill jews, as it is written in the hadiths and the quran. When Israel became a nation they wanted to leave out of hatred for the jews. but were forced to stay and express their hatred in action. get your history straight and stop believing the myth that  all the muslims are force-fed so they feel as victimiized as possible.  The purpose of make someone feel victimized is so they have no qualms to kill anyone they think is responsible for their victimhood	1
383	When Messenger of Allah (peace be upon him) died, his armour was mortgaged with a Jew for thirty Sa' (measures) of barley.	0
384	And say: ÂThe truth is from your Lord.Â Then whosoever wills, let him believe, and whosoever wills, let him disbelieve. Verily, We have prepared for the Zalimun (polytheists and wrong-doers, etc.), a Fire whose walls will be surrounding them (disbelievers in the Oneness of Allah). And if they ask for help (relief, water, etc.) they will be granted water like boiling oil, that will scald their faces. Terrible the drink, and an evil Murtafaqa (dwelling, resting place, etc.)!	0
